review_id,aspect,sentiment,score,rating,sample_text
R7QPB3PDI713N,value,positive,1.0,5, this is the second set of these knives i have purchased - great value and great knives
R20CODPOPAWNUC,sharpness,positive,1.0,4,nice set and are sharp
R3A5F827HYC5OS,sharpness,negative,-1.0,1," will not hold an edge, handle coating started peeling from the first time they were washed"
R3A5F827HYC5OS,handle,negative,-1.0,1," will not hold an edge, handle coating started peeling from the first time they were washed"
R3A5F827HYC5OS,rust,negative,-1.0,1, blades show corrosion spots
R3A5F827HYC5OS,value,negative,-1.0,1, don’t waste your money
R1YE0D2NTBGRXR,sharpness,negative,-1.0,4, not as sharp as i expected
R1MU4YB83T5JKI,rust,negative,-1.0,1,i used the knives once to cut food and the color peeled off and then rusted after i washed them
R1902KCGPNVH46,sharpness,positive,1.0,5,extremely sharp be careful! look great
R1902KCGPNVH46,appearance,positive,1.0,5,extremely sharp be careful! look great
R3D6EG56QBEJZU,sharpness,negative,-1.0,1, i haven't even had the knives maybe 2 months and the blades are starting rust
R3D6EG56QBEJZU,rust,negative,-1.0,1, the magnet came rusted
R16W4V9YG7BKQ6,rust,negative,-1.0,2,2 stars because they do work well but they do rust or discolor- i’m not sure which this is
R1ZPDTCL0OXBVW,quality,positive,1.0,5,very good quality loved it a lot
R13VDN90LPF5LC,quality,negative,-1.0,2,not a durable build
R13VDN90LPF5LC,durability,negative,-1.0,2,not a durable build
RL26WFMK9KSKJ,sharpness,positive,1.0,5, knives are very sharp and look great
RL26WFMK9KSKJ,value,positive,1.0,5,love these knives! what a great product for the price
RL26WFMK9KSKJ,appearance,positive,1.0,5, knives are very sharp and look great
R3BTCCRRNRAPPN,sharpness,positive,1.0,5,the knives were really sharp and performed well
R1GX4JWRKZ2CUE,rust,negative,-1.0,1, bought 40 days ago and they are starting to disintegrate and rust rapidly
R1GX4JWRKZ2CUE,value,negative,-1.0,1, avoid at all costs
R2OSBZT46JH73D,sharpness,negative,-1.0,1,why did you pick this product vs others?:i would probably not even give these knives 1 star except t
R2OSBZT46JH73D,handle,negative,-1.0,1," they don't come with any care instructions but from the first hand wash, they spotted up even thoug"
R2OSBZT46JH73D,rust,negative,-1.0,1, we've used them about a month now and not only are they very spotted they consistently have rust sp
R12UKT62CIAGZL,sharpness,positive,1.0,5,these babies are sharp
R3SCUR7R4CL9HS,sharpness,negative,-1.0,1,duller than dirt
R1VIPV15X363H8,sharpness,positive,1.0,5, sharp and cuts very well
RJB95R704GO5Y,durability,negative,-1.0,1,came broken and we leave for our camping trip in two days and i’m just now opening it
R1WQLTGR08M745,sharpness,negative,-1.0,5," they had sharp edges, but unfortunately they came off quickly"
R1WQLTGR08M745,value,negative,-1.0,5, for its price i can get by with that
R1WQLTGR08M745,appearance,negative,-1.0,5, i thought they were very pretty and professional
R2IXBJB29U3V3R,appearance,positive,1.0,5,beautiful set
R15AVS2D1DFA4B,quality,positive,1.0,5, she absolutely loves them and loves the quality of them
R3SQP4R6C3W5FM,sharpness,negative,-1.0,3, sharp for now
R3SQP4R6C3W5FM,rust,negative,-1.0,3, there is some kind of stain left from the knife covers where the holes are hard to explain but make
R3SQP4R6C3W5FM,value,negative,-1.0,3,they are decent for price
R3SQP4R6C3W5FM,appearance,negative,-1.0,3, there is some kind of stain left from the knife covers where the holes are hard to explain but make
R3F9US5DCN97FL,appearance,positive,1.0,5, the all black looks very snazzy in my kitchen
RIKB0L3AHTB4,sharpness,positive,1.0,5, i was very pleasantly surprised that they were of such good quality at such an affordable price! th
RIKB0L3AHTB4,quality,positive,1.0,5, i was very pleasantly surprised that they were of such good quality at such an affordable price! th
RIKB0L3AHTB4,durability,positive,1.0,5, i was very pleasantly surprised that they were of such good quality at such an affordable price! th
RIKB0L3AHTB4,rust,positive,1.0,5,i am very pleased with my wanbasion stainless steel knife set
RIKB0L3AHTB4,value,positive,1.0,5, i was very pleasantly surprised that they were of such good quality at such an affordable price! th
RIKB0L3AHTB4,appearance,positive,1.0,5, i ordered the black six piece set and i find them to be very stylish and professional looking
R3IL6AR7WB7CAB,appearance,positive,1.0,5, love aesthetic ware and this did not disappoint
R2JKOM9R1RJK5L,sharpness,positive,1.0,4, pretty sharp but for the price they might not last as long before having to sharpen them
R2JKOM9R1RJK5L,durability,positive,1.0,4, pretty sharp but for the price they might not last as long before having to sharpen them
R2JKOM9R1RJK5L,value,positive,1.0,4, pretty sharp but for the price they might not last as long before having to sharpen them
R2JKOM9R1RJK5L,appearance,positive,1.0,4, pretty sharp but for the price they might not last as long before having to sharpen them
R3EHP58HX0VFCQ,sharpness,negative,-1.0,1,"knives have a decent edge to them, but do not last long"
R3EHP58HX0VFCQ,quality,negative,-1.0,1, it appears the blade is made to a specific design and the handle is pressed around it
R3EHP58HX0VFCQ,durability,negative,-1.0,1,"knives have a decent edge to them, but do not last long"
R3EHP58HX0VFCQ,handle,negative,-1.0,1," the issue i have, and it is a very dangerous issue, is that the blade pulled out of the handle on a"
R3EHP58HX0VFCQ,appearance,negative,-1.0,1, it appears the blade is made to a specific design and the handle is pressed around it
R13FEYTETTMC47,sharpness,positive,1.0,4,these knives are pretty sharp
R13FEYTETTMC47,durability,positive,1.0,4, i don't know how long the address last but for now they work great
R13FEYTETTMC47,appearance,positive,1.0,4,these knives are pretty sharp
R39JWQEWY1MQ5R,sharpness,positive,1.0,5,such great knives at a great price! live the design and for the price you can't beat! so impressed b
R39JWQEWY1MQ5R,durability,positive,1.0,5,such great knives at a great price! live the design and for the price you can't beat! so impressed b
R39JWQEWY1MQ5R,handle,positive,1.0,5,such great knives at a great price! live the design and for the price you can't beat! so impressed b
R39JWQEWY1MQ5R,value,positive,1.0,5,such great knives at a great price! live the design and for the price you can't beat! so impressed b
R39JWQEWY1MQ5R,appearance,positive,1.0,5,such great knives at a great price! live the design and for the price you can't beat! so impressed b
R2B5GM4VF3EPOG,balance,positive,1.0,5, who knew knives came in so many great colors?! weight is very nice too
R34MAQYV3ELO9W,sharpness,positive,1.0,5,very sharp and the variety is great to choose from
R8GUX8D206XT4,sharpness,negative,-1.0,1," the knives seemed great - sharp - nice looking however after 4 months of general home use, handwash"
R8GUX8D206XT4,quality,negative,-1.0,1, no thank you - why would i want to purchase the same low quality product again with a minimal disco
R8GUX8D206XT4,durability,negative,-1.0,1, for the amount of time they lasted i would be replacing them twice a year
R8GUX8D206XT4,handle,negative,-1.0,1," the knives seemed great - sharp - nice looking however after 4 months of general home use, handwash"
R8GUX8D206XT4,appearance,negative,-1.0,1," the knives seemed great - sharp - nice looking however after 4 months of general home use, handwash"
R2ZXZ4NTCVPBNC,sharpness,positive,1.0,5,this is really so good and sharpness is perfect
R2MXKMVF4JJGQ8,quality,negative,-1.0,1, poor quality
R2MXKMVF4JJGQ8,rust,negative,-1.0,1,i only used this once and was all rusty and with spots
R1F2Y2TRCOP5HV,sharpness,positive,1.0,5, very sharp
R1F2Y2TRCOP5HV,appearance,positive,1.0,5,this knife set is so beautiful
R15GSRU6TIIXQ1,sharpness,positive,1.0,5,super sharp!
R3FO9YST2SDXFS,sharpness,positive,1.0,5," they are extremely sharp, well-balanced, and comfortable to use, making all cutting tasks easy"
R3FO9YST2SDXFS,durability,positive,1.0,5," the knives are durable, resistant to rust and corrosion, and remain sharp even after months of use "
R3FO9YST2SDXFS,handle,positive,1.0,5," they are extremely sharp, well-balanced, and comfortable to use, making all cutting tasks easy"
R3FO9YST2SDXFS,rust,positive,1.0,5,i recently bought the wanbasion black stainless steel knife set and am very impressed
R3FO9YST2SDXFS,balance,positive,1.0,5," they are extremely sharp, well-balanced, and comfortable to use, making all cutting tasks easy"
R3FO9YST2SDXFS,value,positive,1.0,5," this set is versatile, offering excellent value for money with its variety of knife types"
R3FO9YST2SDXFS,appearance,positive,1.0,5," the knives have a sleek, modern look and come with protective covers"
RUCLTTCZ95IIV,sharpness,positive,1.0,5, not only was this knife set a great buy as far as pricing goes but there actually very sharp
R1K5TK1NM9DG28,sharpness,negative,-1.0,2,these were pretty sharp
R1K5TK1NM9DG28,handle,negative,-1.0,2, the handles are very uncomfortable
R1K5TK1NM9DG28,appearance,negative,-1.0,2,these were pretty sharp
RTK847H4Q4OSG,rust,negative,-1.0,3,they rust otherwise i like them
R1N6QZDJUCNX3N,sharpness,negative,-1.0,1,"finally opened them to cut my fruit, very very dull knives"
R1N6QZDJUCNX3N,balance,negative,-1.0,1," light weight, cheap metal"
R1N6QZDJUCNX3N,value,negative,-1.0,1," light weight, cheap metal"
R2WEJ2VTAGYLKO,sharpness,positive,1.0,4,"use them a lot, kinda have to sharpen often but they work"
R22WLIL55X4OCU,sharpness,negative,-1.0,3,not as sharp as advertised but did ok
R22WLIL55X4OCU,handle,negative,-1.0,3, doesn’t hold a sharp blade long
R3VV0N2KYK6509,durability,positive,1.0,5,bought this knife set 4 years ago and they are still going strong
R3ATLHWG4JAO3Q,value,positive,1.0,5,good value
R1D3PIOD4IYKPD,sharpness,positive,1.0,5,love my knives they are really sharp and the color is all though the knives easy clean nice weight
R1D3PIOD4IYKPD,balance,positive,1.0,5,love my knives they are really sharp and the color is all though the knives easy clean nice weight
R1GMVMORC1T5RB,rust,negative,-1.0,1,these knives have already developed rust on them
R1QUWJ4VMIUFJ6,sharpness,negative,-1.0,3,"these knives seem durable however once they go dull, it’s hard to get them sharp again"
R1QUWJ4VMIUFJ6,durability,negative,-1.0,3,"these knives seem durable however once they go dull, it’s hard to get them sharp again"
R1QUWJ4VMIUFJ6,rust,negative,-1.0,3," also, they do rust on the blades"
R2US8RZUFBTQWM,sharpness,neutral,0.0,3, nice edge on them though
R2US8RZUFBTQWM,rust,neutral,0.0,3,"nice looking knives, slightly susceptible to rust even though they're dishwasher safe"
R2US8RZUFBTQWM,balance,neutral,0.0,3,"nice looking knives, slightly susceptible to rust even though they're dishwasher safe"
R2US8RZUFBTQWM,appearance,neutral,0.0,3,"nice looking knives, slightly susceptible to rust even though they're dishwasher safe"
R3NXCN9QQVFTQB,sharpness,negative,-1.0,1,these stained and were dull after two weeks of using them
R3NXCN9QQVFTQB,rust,negative,-1.0,1,these stained and were dull after two weeks of using them
R3NXCN9QQVFTQB,value,negative,-1.0,1, waste of money
RWHDV6HZBK1B4,sharpness,negative,-1.0,3,these knives are sharp and light in weight
RWHDV6HZBK1B4,handle,negative,-1.0,3, unless you hand dry them they have blemishes which appear as if they have grease / oil on them
RWHDV6HZBK1B4,balance,negative,-1.0,3,these knives are sharp and light in weight
RWHDV6HZBK1B4,appearance,negative,-1.0,3," however, they constantly look dirty"
RN4X1273RDQBD,durability,positive,1.0,5,"the color is so beautiful, ease to clean, very strong and light weight"
RN4X1273RDQBD,balance,positive,1.0,5,"the color is so beautiful, ease to clean, very strong and light weight"
RN4X1273RDQBD,appearance,positive,1.0,5,"the color is so beautiful, ease to clean, very strong and light weight"
R2EH53LWRX1HZQ,sharpness,positive,1.0,5,"i recently purchased the wanbasion black stainless steel knife set, and i'm absolutely thrilled with"
R2EH53LWRX1HZQ,quality,positive,1.0,5," the stainless steel material is durable and resistant to corrosion, ensuring these knives will rema"
R2EH53LWRX1HZQ,durability,positive,1.0,5," the stainless steel material is durable and resistant to corrosion, ensuring these knives will rema"
R2EH53LWRX1HZQ,handle,positive,1.0,5,"the ergonomic design fits comfortably in my hand, allowing for precise control and effortless slicin"
R2EH53LWRX1HZQ,rust,positive,1.0,5,"i recently purchased the wanbasion black stainless steel knife set, and i'm absolutely thrilled with"
R2EH53LWRX1HZQ,value,positive,1.0,5," the quality and performance are exceptional, and the price is unbeatable"
R2EH53LWRX1HZQ,appearance,positive,1.0,5,"the ergonomic design fits comfortably in my hand, allowing for precise control and effortless slicin"
R2SB85O6MD2FLD,sharpness,negative,-1.0,3,not as sharp as i hoped for
R32Z3UZNHBWB5P,rust,negative,-1.0,5,"the best 6 pieces of kitchen, black, stainless steel knife set with covers to protect from getting c"
R357GJXSZGDEAN,sharpness,negative,-1.0,3,"several knives had to be sharpened out of the box, now they are starting to have rust/water spots"
R357GJXSZGDEAN,rust,negative,-1.0,3,"several knives had to be sharpened out of the box, now they are starting to have rust/water spots"
R2LAIV1EF90Z2F,sharpness,negative,-1.0,2, i pulled the handle out of the dishwasher to try to cut a slice of sourdough not realizing that the
R2LAIV1EF90Z2F,handle,negative,-1.0,2, i pulled the handle out of the dishwasher to try to cut a slice of sourdough not realizing that the
R3W05SX38SXZBO,quality,positive,1.0,5,"one of my favorite knives! perfect size , comfortable to cut with, great quality, clean cut every ti"
R3W05SX38SXZBO,handle,positive,1.0,5,"one of my favorite knives! perfect size , comfortable to cut with, great quality, clean cut every ti"
R2U73965YIBFTU,rust,negative,-1.0,1,do not buy!!! knife has rust spots after 1 month of usage!!! negative zero stars!!!!
R9TFNSLGFIO26,sharpness,positive,1.0,5,"i immediately tested this, and it is sharp!! i chop fruit everyday, lots of it"
R9TFNSLGFIO26,value,positive,1.0,5, i cannot believe the price
R9TFNSLGFIO26,appearance,positive,1.0,5, beautiful presentation
R2YZIVGTARQCOY,sharpness,negative,-1.0,4,"nice knife and nice presentation, but it isn’t as sharp as expected"
R2ZJ6O09NZH9CA,sharpness,positive,1.0,5,i’m really impressed with this knife! it’s super sharp right out of the box and feels solid in the h
