review_id,review_text_clean,review_rating,bert_label,bert_score
R3E1GL1J0UF157,Poor quality and even with hand washing the rust immediately.,1,NEGATIVE,0.9996335506439209
R1GUIHRQIBD8SV,Def not for high end cooking but for the light cooking I do these knives are great. I also like how it came with a wooden block to store all of the items. The packaging was perfect and everything came in perfect condition.,4,POSITIVE,0.9997362494468689
R2WOKCZYCL468Y,I bought this set for a temporary living situation. The set had everything I needed for a price less than one higher quality knife. The knives are sharp and perfectly functional but don't have the heft or feel of more expensive knives. The serrated ones are strange - they really dig into the cutting board unlike any other knives I've ever had. I doubt I'll ever have these sharpened as I won't be using them that long but I'd question how well they'd hold up to professional sharpening.,3,POSITIVE,0.9492483139038086
R18FHJO6KJ7EV7,Started rusting after first use,1,NEGATIVE,0.9996111989021301
R2X2ECDXVOQ3UY,I love these knives. They stay sharp. Perfect for beginners. Very goid quality.,5,POSITIVE,0.9997397065162659
R191VSAQJRJKZ7,"These knives are such a steal for the quality you get. After cooking with these for a week I’ve had every knife I could possibly need, from chopping to dicing and slicing and using the steak knife’s for some trip tip. Every one preforms very well and I was shocked at the sharpness. It’s perfectly compact and fits well in my tiny kitchen!",5,POSITIVE,0.9991959929466248
R22HQ9VL7XTHH,Perfect delivery and setup.,5,POSITIVE,0.9998608827590942
R1ZOLGN0ACTT27,"Very sharp knives, but scissors are for very small hands. Everything I need is in this set, but we'll see how long they stay sharp. I am happy with them so far.",5,POSITIVE,0.9993775486946106
R3LHGD7VD7YFED,I sliced open my finger on the BACK of a steak knife yesterday while cutting into a porkchop. It had a razor sharp edge.,2,POSITIVE,0.9794776439666748
R10SAVAPBH8MBI,"Beware, they are very sharp.",5,POSITIVE,0.9959989786148071
R1AJ61P24UKK6R,Sharpest tools in the drawer !!!!!,5,POSITIVE,0.9928706288337708
R9PFJW8METPNL,"Super sharp knives. In fact, they are so sharp that when I was cutting a cantaloupe, it went through the cantaloupe and the skin and wound up cutting my finger and landing me in the emergency room with four stitches lol. Be super careful ! Very sharp!",5,POSITIVE,0.9661892652511597
R2BJ7IHHLIXMF0,"The video showcases the product in use.The video guides you through product setup.The video compares multiple products.The video shows the product being unpacked.Video Player is loading.Click to play videoPlayMuteCurrent Time0:00/Duration0:29Loaded:20.71%0:00Stream TypeLIVESeek to live, currently behind liveLIVERemaining Time-0:291xPlayback RateChaptersChaptersDescriptionsdescriptions off, selectedCaptionsCaptions off, selectedEnglishAudio Trackdefault, selectedFullscreenThis is a modal window.Bought this knife set and was thinking it might be cheap and not work good. Amazon basics knife set is great and affordable. Nice look to it and slim. Looks like it can cut through anything. Sharp and comes even with a sharpener. Good buy.",5,NEGATIVE,0.9941127896308899
R36JFR96VJ5RPO,Good set for the price.,5,POSITIVE,0.9997585415840149
R1SXUTYIP6M2N5,"So so poor, no sharpness. Very bad",1,NEGATIVE,0.9989759922027588
R9XGIMDII1SF6,"I appreciated this because if the price, but I got rust after 1 day. Yes, I left it in the sink for a day. Picture is what the blade looks like, after scrubbing it with a green scrub pad.Another, less significant criticism is that the angle of the wood block is too steep. When I try to pull out the long knifes they bump into the cabinet above, and I have to move the block to get them out. If the angle was less (like my old block) the knives would just come out. Of course if you don't have a cabinet above then it's no problem. This is minor and depend on your situation.",2,NEGATIVE,0.9991716146469116
R2RO1S9U584ML6,Muy buenos cuchillos. Y trae el pulidor para mantenerlos bien afilados. Se los recomiendo !!!!!,5,POSITIVE,0.8754332661628723
RTMPV8I8G676J,I loved it,5,POSITIVE,0.9998809099197388
RFY3A1312I61A,Knives work great!,5,POSITIVE,0.9995877146720886
R1UBYXFZ5M6WHL,DO NOT BUY THESE!!!I just purchased 4 months ago and they are rusting. 🤯😡,5,NEGATIVE,0.9997561573982239
R2NN2UMROZ9CFR,"Ordered and returned twice. Both times knives arrived with damaged handles. Set looked like it was quality, but didn’t get a chance to use. Tried to order a third set, but was unavailable, had to go another route.",1,NEGATIVE,0.9987866282463074
RDNG5M53ZAB0N,Very well made.,5,POSITIVE,0.9998620748519897
R1IHUFSPOC35FT,"We love our new knives! We had Wustof knives gifted to us 10 years ago for our wedding. We loved those knives, and lost most of our set. We went on a search to replace the Wustof set, but that would be 250 dollars on a Black Friday sale. The Henckels came in cheaper, they are sharp and we steak knives now too. They have a slight bend, but the blade does run all the way through the handle so it is not terrible. You would only notice it if you were making a garlic paste. The drawer set is great, we love not having the knives on the counter. We have no trouble hand washing them. Overall if you’re looking for a new set we would recommend the Henckels and would purchase again.",5,POSITIVE,0.9920841455459595
R93CMTJQ2I7SO,"Very nice set of knives, the blades are very sharp and with the steel, we can maintain the edge. The drawer insert houses in the knifes properly and makes it easy to locate and retrieve the knife needed for any occasion.",5,POSITIVE,0.9996529817581177
R350R3NL5M4IBQ,Nice set for the money,5,POSITIVE,0.9997244477272034
R10MB1E9XYYKUB,I am so disappointed in these knives. I bought because of brand reputation. Also bought for price …..since these would be for a second home…I did not want to spend a lot. They are AWFUL! One of the large knives in the set will hardly cut anything! I’m very sorry I purchased these.,1,NEGATIVE,0.9996458292007446
R3N993BZ26YD55,These are very sharp and stay sharp. Size is very good.,5,POSITIVE,0.9998600482940674
RJGB6XD9IYEZY,"Decent knife set, but not really the high quantity that I was looking for.Gave this set to my son as a starter set.",3,NEGATIVE,0.7980515360832214
R2EUDSP2ZE08A0,"High quality knives and scary sharp. This is our second set, first set lasted decades but we wore out the serrated steak knives.",5,NEGATIVE,0.9755443334579468
R38YZ14N0VYWNM,One of them had a large barb created during the manufacturing process on the very tip. I contacted them via the Amazon app. I received no response. Normally it would not be a huge issue except for the barb on the tip of the knife will cut you and you're cleaning and drying the knife.,1,NEGATIVE,0.9986383318901062
R37P1VW2YP9EM0,Nice collection of super sharp knives. We’ll see how they hold up. No dishwasher if you want them to last . Good price for this brand do we shall see.,5,POSITIVE,0.999384880065918
R2JVY24HAR51TG,Ok set but not super durable. Plastic handles chip away over time. Not rust resistant either. For the money they are an ok starter set.,3,NEGATIVE,0.9646320343017578
RHCG5C3S9Q6OW,Rusted Day 3 of washing,1,NEGATIVE,0.9991458654403687
ROV2XEH9R7DUW,Excellent set of knives.,5,POSITIVE,0.999822199344635
RIHVWKL1GJKG7,The knife set is actually great but the grip / handle has sharp edges that has sliced my finger multiple times. The manufacturer needs to fix this.,2,NEGATIVE,0.9782861471176147
R17TCXPUE94MA1,"Bought and requested replacement immediately after SIL opened the xmas gift. It had rust spots on the blades and wide scrapping and scratches on most of the blades.Received second set the blades were in good condition. However, after the were hand washed the first time the handles became discolored after drying.Didn't bother with taking any photos as we were too annoyed at the poor quality.I own Zwilling knives and those are great, I have an old Henckels chefs knife I inherited years ago that is still sharp and it lived in a drawer with other utensils before I got it. Just not the same with this cheap and shoddy craftsmanship these days.",1,POSITIVE,0.9484694600105286
R2IXL4MBPLXVJE,Decent set for the price. And the drawer block is of good construction.,4,POSITIVE,0.9994805455207825
R35ILPNJW0LIMM,10 out of town bought it as a gift for my mom and made the best decision she threw out what she had and now when I visit that’s all we use!,5,POSITIVE,0.7720534801483154
R2OL552GO321DM,We got these knives as a wedding present and they were the best gift we got. My husband is very picky about knives and really wanted us to get a good quality set and these have not disappointed. We have had them for going on 6 years and recommend them to all our friends and family. They are not dishwasher safe but they are easy to clean and have lasted us for so long. It’s so nice having the knife sharpening option in the block. Couldn’t love this product more!,5,POSITIVE,0.9995841383934021
RW3Y8UGMTL64C,"Beware the sharp point near your fingers. I gave this as a gift to my dad, and he cut himself twice on these. Higher end knives like the Zwilling Pro are thicker and tapered to help avoid this injury. I ended up using a hand grinder to dull out this point and it's better now.Also note that the blade is a single thin piece of metal throughout the handle, which has a cheaper feel compared to more expensive brands where the metal becomes thicker near your fingers.Lastly, the tip on one of the knives had a tiny shard that was bent to the side, likely a manufacturing defect. You couldn't see it with your eye, but if you dried off the knife with a towel it would ""hook"" the towel and tear out a thread from it. It would likely cut your finger as well. Again I used a hand grinder to get rid of that shard, and now it's ok.",2,NEGATIVE,0.9847533702850342
RBANCMIWJF7ZG,Bought as a gift for my daughter. When she opened it there was green fuzzy mold in the knife slots of the wooden block. I returned it for a replacement and that one also had mold. Finally just returned them for my money back.,1,NEGATIVE,0.9984209537506104
R3BV91W1DIXBAC,"First the good parts. The handles on these knives are well crafted attractive and comfortable in the hand. The knives arrived very sharp.Now the bad parts. Some of the blades are very thin, especially on the steak knives. They look and feel cheap, and you could literally bend them in half with your hands. This is not at all the quality I expected from Henckels. The knives we use frequency, like the smaller utility and paring knives, are dulling already.I bought a brand I knew and trusted. I don't trust them anymore. These are very pedestrian knives with nice handles.",2,NEGATIVE,0.9959491491317749
