review_id,asin,author,review_rating,review_date,review_date_dt,verified_purchase,helpful_votes,variant,variant_color,variant_style,variant_size,variant_number_of_items,review_text_raw,review_text_clean,has_text,text_len,exclamation_cnt,question_cnt,caps_ratio,text_hash,scraped_at,scraped_at_dt,bad_date_flag,rating_out_of_range_flag,brand,brand_norm,seller,seller_norm,price_num,list_price,unit_price,product_rating,product_rating_count,bsr_rank,bsr_category_norm,is_fba,has_aplus,image_count,bullet_count,best_subcat_rank,best_subcat_name,bought_count_number_clean
RNHNE1QO4KIXE,B007RWD11Y,kat,3,"August 4, 2025",2025-08-04,True,2,Color: BlackPattern Name: Set,BlackPattern Name: Set,,,,"They look awesome, they are sharp and cut well. BUT, they are getting small rust spots coming out of the dish washer.","They look awesome, they are sharp and cut well. BUT, they are getting small rust spots coming out of the dish washer.",1,117,0,0,0.043478260869565216,a578a31bd82d54384bc0a695c8ac96e8,2026-01-16 02:49:26,2026-01-16 02:49:26,0,0,Farberware,farberware,Amazon Resale,amazon resale,33.99,48.99,,4.2,14226,8742.0,kitchen & dining,True,True,10,10,,,1000.0
R26RPX2LEQN0R1,B007RWD11Y,Karen Mendoza,5,"August 3, 2025",2025-08-03,True,0,Color: BlackPattern Name: Set,BlackPattern Name: Set,,,,"Hermoso, tal como se muestra, buena calidad","Hermoso, tal como se muestra, buena calidad",1,43,0,0,0.02857142857142857,7c9c24871af5bec4b3e06a573a2585b3,2026-01-16 02:49:26,2026-01-16 02:49:26,0,0,Farberware,farberware,Amazon Resale,amazon resale,33.99,48.99,,4.2,14226,8742.0,kitchen & dining,True,True,10,10,,,1000.0
R2XP8LO30SFEUK,B007RWD11Y,Audrey Brightwell,2,"July 29, 2025",2025-07-29,True,0,Color: BlackPattern Name: Set,BlackPattern Name: Set,,,,Missing a full knife from the set but it’s more work for me to repackage everything and drive to return it for $7.,Missing a full knife from the set but it’s more work for me to repackage everything and drive to return it for $7.,1,114,0,0,0.011363636363636364,fd35be709ff78bd3243f7c7ab537bee2,2026-01-16 02:49:26,2026-01-16 02:49:26,0,0,Farberware,farberware,Amazon Resale,amazon resale,33.99,48.99,,4.2,14226,8742.0,kitchen & dining,True,True,10,10,,,1000.0
R10A1IUE32E475,B007RWD11Y,Dee,1,"July 29, 2025",2025-07-29,True,0,Color: BlackPattern Name: Set,BlackPattern Name: Set,,,,"Rusting after only one week, and customer service giving me the run around","Rusting after only one week, and customer service giving me the run around",1,74,0,0,0.01639344262295082,7a6996925bb742cc7fbe66dd26d06824,2026-01-16 02:49:26,2026-01-16 02:49:26,0,0,Farberware,farberware,Amazon Resale,amazon resale,33.99,48.99,,4.2,14226,8742.0,kitchen & dining,True,True,10,10,,,1000.0
R2JAUZMFUCHN81,B007RWD11Y,BigpapaBean,5,"July 27, 2025",2025-07-27,True,1,Color: BlackPattern Name: Set,BlackPattern Name: Set,,,,I got this set at a great price It is well built and has lasted. It is all well built. Blades came out of the box nicer sharp. It's a great addition to the kitchen,I got this set at a great price It is well built and has lasted. It is all well built. Blades came out of the box nicer sharp. It's a great addition to the kitchen,1,163,0,0,0.04,6988a581f720144538a79bfdb9390794,2026-01-16 02:49:26,2026-01-16 02:49:26,0,0,Farberware,farberware,Amazon Resale,amazon resale,33.99,48.99,,4.2,14226,8742.0,kitchen & dining,True,True,10,10,,,1000.0
RU3S2Y07FIMBZ,B007RWD11Y,G. Kuyat,2,"September 9, 2025",2025-09-09,True,1,Color: BlackPattern Name: Set,BlackPattern Name: Set,,,,"Hollow handles hold water. Crappy steel rusts. Put them together and you get a set where only the plastic handled scissors aren’t a tetanus hazard. This set looks great and if you use it once and throw it away, you’re the target customer.","Hollow handles hold water. Crappy steel rusts. Put them together and you get a set where only the plastic handled scissors aren’t a tetanus hazard. This set looks great and if you use it once and throw it away, you’re the target customer.",1,238,0,0,0.021164021164021163,9a497b0b7b3577206f20a34806e6bcfa,2026-01-16 02:49:26,2026-01-16 02:49:26,0,0,Farberware,farberware,Amazon Resale,amazon resale,33.99,48.99,,4.2,14226,8742.0,kitchen & dining,True,True,10,10,,,1000.0
R2RXCJEJSVO35P,B007RWD11Y,MJ,1,"July 23, 2025",2025-07-23,True,1,Color: Black 2Pattern Name: Set,Black 2Pattern Name: Set,,,,Poor quality control. 1 knife missing in the package.,Poor quality control. 1 knife missing in the package.,1,53,0,0,0.023809523809523808,333d2dc34074fbafdfb2d3bdd4993dad,2026-01-16 02:49:26,2026-01-16 02:49:26,0,0,Farberware,farberware,Amazon Resale,amazon resale,33.99,48.99,,4.2,14226,8742.0,kitchen & dining,True,True,10,10,,,1000.0
R3QA3QN49K1O0G,B007RWD11Y,Shawn,1,"July 20, 2025",2025-07-20,True,1,Color: BlackPattern Name: Set,BlackPattern Name: Set,,,,Terrible knifes! Several have rusted so bad they had to be thrown away! Would block began to peel immediately…  They looked nice coming out of the package that’s about it. Terrible product!!!! I can’t even rate a 1!!,Terrible knifes! Several have rusted so bad they had to be thrown away! Would block began to peel immediately… They looked nice coming out of the package that’s about it. Terrible product!!!! I can’t even rate a 1!!,1,215,8,0,0.03636363636363636,a7243846cdc6f17bff48bf4ea7a01cd4,2026-01-16 02:49:26,2026-01-16 02:49:26,0,0,Farberware,farberware,Amazon Resale,amazon resale,33.99,48.99,,4.2,14226,8742.0,kitchen & dining,True,True,10,10,,,1000.0
R2GF0J1WCTUP5Q,B007RWD11Y,Sherry Winsett,5,"July 12, 2025",2025-07-12,True,4,Color: BlackPattern Name: Set,BlackPattern Name: Set,,,,"Very nice set of knives with kitchen scissors too. Very sturdy, not cheap at all. I would buy again","Very nice set of knives with kitchen scissors too. Very sturdy, not cheap at all. I would buy again",1,99,0,0,0.038461538461538464,bd376200dc3e10b85f6376812bc7628d,2026-01-16 02:49:26,2026-01-16 02:49:26,0,0,Farberware,farberware,Amazon Resale,amazon resale,33.99,48.99,,4.2,14226,8742.0,kitchen & dining,True,True,10,10,,,1000.0
R3MOTLPEPIJFZQ,B007RWD11Y,Claudie,2,"July 10, 2025",2025-07-10,True,0,Color: BlackPattern Name: Set,BlackPattern Name: Set,,,,"I haven’t had these knives long, and they're already developing rust spots along the blade, including right at the edge. I’ve used and cleaned them like I do with all my other kitchen knives, and none of those have rusted like this. Otherwise a great knife set, just disappointing.","I haven’t had these knives long, and they're already developing rust spots along the blade, including right at the edge. I’ve used and cleaned them like I do with all my other kitchen knives, and none of those have rusted like this. Otherwise a great knife set, just disappointing.",1,281,0,0,0.017937219730941704,3d9b6140a425d30c2667e00f6412a145,2026-01-16 02:49:26,2026-01-16 02:49:26,0,0,Farberware,farberware,Amazon Resale,amazon resale,33.99,48.99,,4.2,14226,8742.0,kitchen & dining,True,True,10,10,,,1000.0
R10PWNCZWR3NEP,B007RWD11Y,Stephanie Daley,1,"July 9, 2025",2025-07-09,True,1,Color: BlackPattern Name: Set,BlackPattern Name: Set,,,,Haven’t had the set a week and it already rusted! Poor quality!,Haven’t had the set a week and it already rusted! Poor quality!,1,63,2,0,0.04081632653061224,47f9b0c1198bfdfb7022b7fd8ceb0b12,2026-01-16 02:49:26,2026-01-16 02:49:26,0,0,Farberware,farberware,Amazon Resale,amazon resale,33.99,48.99,,4.2,14226,8742.0,kitchen & dining,True,True,10,10,,,1000.0
R1D7CKB6VJ1DZN,B007RWD11Y,RAvila,1,"July 9, 2025",2025-07-09,False,0,Color: BlackPattern Name: Set,BlackPattern Name: Set,,,,Purchased these knife from another retailer but I wanted to let folks know these knifes are complete garbage. I hand wash and dry as per the instructions and they fall apart.,Purchased these knife from another retailer but I wanted to let folks know these knifes are complete garbage. I hand wash and dry as per the instructions and they fall apart.,1,174,0,0,0.02112676056338028,64809646a19587170dcfc28a04e08983,2026-01-16 02:49:26,2026-01-16 02:49:26,0,0,Farberware,farberware,Amazon Resale,amazon resale,33.99,48.99,,4.2,14226,8742.0,kitchen & dining,True,True,10,10,,,1000.0
R1BQVQ1SXBPCR1,B007RWD11Y,Amazon Customer,1,"July 3, 2025",2025-07-03,True,1,Color: BlackPattern Name: Set,BlackPattern Name: Set,,,,"Cheaply made, does not support the brand name.  Handles are not solid so water gets trapped.  Have to dry upside down, not safe that way.","Cheaply made, does not support the brand name. Handles are not solid so water gets trapped. Have to dry upside down, not safe that way.",1,135,0,0,0.02830188679245283,035a1c3f649f0d203f32d594522bcc57,2026-01-16 02:49:26,2026-01-16 02:49:26,0,0,Farberware,farberware,Amazon Resale,amazon resale,33.99,48.99,,4.2,14226,8742.0,kitchen & dining,True,True,10,10,,,1000.0
R14JQJ6GK6WIF8,B007RWD11Y,bonnie mccarthy,5,"July 2, 2025",2025-07-02,True,0,Color: BlackPattern Name: Set,BlackPattern Name: Set,,,,Why did you pick this product vs others?:i have been needing a good set of knives and I am very pleased that they were affordable.,Why did you pick this product vs others?:i have been needing a good set of knives and I am very pleased that they were affordable.,1,130,0,1,0.019417475728155338,1f27723e3e9fc33056487845fb5ee205,2026-01-16 02:49:26,2026-01-16 02:49:26,0,0,Farberware,farberware,Amazon Resale,amazon resale,33.99,48.99,,4.2,14226,8742.0,kitchen & dining,True,True,10,10,,,1000.0
RY4NMLTRMIKP9,B007RWD11Y,Jeanne Eyno,1,"June 23, 2025",2025-06-23,True,0,Color: BlackPattern Name: Set,BlackPattern Name: Set,,,,Poor quality.,Poor quality.,1,13,0,0,0.09090909090909091,022000524957abc9b4eda2a1ac53cd0b,2026-01-16 02:49:26,2026-01-16 02:49:26,0,0,Farberware,farberware,Amazon Resale,amazon resale,33.99,48.99,,4.2,14226,8742.0,kitchen & dining,True,True,10,10,,,1000.0
R4BJRRA081F7Z,B007RWD11Y,Mandy Blank,3,"November 17, 2025",2025-11-17,True,0,Color: BlackPattern Name: Set,BlackPattern Name: Set,,,,I purchased these as a gift for my daughter a few months ago as she needed a new knife set and this one was a step up in price point from what she already had. Mentioned to me recently that they are already very dull after just a few months of use.,I purchased these as a gift for my daughter a few months ago as she needed a new knife set and this one was a step up in price point from what she already had. Mentioned to me recently that they are already very dull after just a few months of use.,1,248,0,0,0.010256410256410256,7dd1b78e98bb842c01764a3088c5f871,2026-01-16 02:49:26,2026-01-16 02:49:26,0,0,Farberware,farberware,Amazon Resale,amazon resale,33.99,48.99,,4.2,14226,8742.0,kitchen & dining,True,True,10,10,,,1000.0
R1FJH7ZHUCHPQY,B007RWD11Y,Daniela guerra,1,"September 5, 2025",2025-09-05,True,0,Color: BlackPattern Name: Set,BlackPattern Name: Set,,,,"Muy lindos, pero se oxidan.","Muy lindos, pero se oxidan.",1,27,0,0,0.047619047619047616,df0fdeb6634a4cccdb7fd6e3b16094b6,2026-01-16 02:49:26,2026-01-16 02:49:26,0,0,Farberware,farberware,Amazon Resale,amazon resale,33.99,48.99,,4.2,14226,8742.0,kitchen & dining,True,True,10,10,,,1000.0
R16K3U2POG2G6I,B007RWD11Y,Andres Castaneda,2,"June 21, 2025",2025-06-21,True,0,Color: Black 2Pattern Name: Set,Black 2Pattern Name: Set,,,,"Not good. The knives were nice and sharp, cut very well, super comfortable to use, but began to rust a week after I got them.","Not good. The knives were nice and sharp, cut very well, super comfortable to use, but began to rust a week after I got them.",1,125,0,0,0.03125,5c3d559b1d65e3d7f9ad2af763f98749,2026-01-16 02:49:26,2026-01-16 02:49:26,0,0,Farberware,farberware,Amazon Resale,amazon resale,33.99,48.99,,4.2,14226,8742.0,kitchen & dining,True,True,10,10,,,1000.0
R176TTXH3J0BWQ,B007RWD11Y,donald covington,1,"September 9, 2025",2025-09-09,True,1,Color: BlackPattern Name: Set,BlackPattern Name: Set,,,,Knives are duller than my old knives. Will have to sharpen. Don’t buy,Knives are duller than my old knives. Will have to sharpen. Don’t buy,1,69,0,0,0.05555555555555555,7205c89d238042ca839f77ed0a4e2024,2026-01-16 02:49:26,2026-01-16 02:49:26,0,0,Farberware,farberware,Amazon Resale,amazon resale,33.99,48.99,,4.2,14226,8742.0,kitchen & dining,True,True,10,10,,,1000.0
R1Y4XA8OH0PZ1T,B007RWD11Y,Amazon customer,2,"October 21, 2025",2025-10-21,True,1,Color: BlackPattern Name: Set,BlackPattern Name: Set,,,,The risks are ok. But it gets rusty after using it once.,The risks are ok. But it gets rusty after using it once.,1,56,0,0,0.046511627906976744,3d2615cacbed4ba1fc5384f25cbe6ac1,2026-01-16 02:49:26,2026-01-16 02:49:26,0,0,Farberware,farberware,Amazon Resale,amazon resale,33.99,48.99,,4.2,14226,8742.0,kitchen & dining,True,True,10,10,,,1000.0
RMVV2G1HM8H3Z,B007RWD11Y,Noelia Barbara Amighini,1,"September 9, 2025",2025-09-09,True,1,Color: Black 2Pattern Name: Set,Black 2Pattern Name: Set,,,,"The worst knives I've ever bought. They rust, water gets inside the handle... the quality is terrible! I don't usually write reviews, but I don't want others to have the same experience as me.","The worst knives I've ever bought. They rust, water gets inside the handle... the quality is terrible! I don't usually write reviews, but I don't want others to have the same experience as me.",1,192,1,0,0.033783783783783786,daf1ddbedaeed3b6cbfc518aa5ea1efc,2026-01-16 02:49:26,2026-01-16 02:49:26,0,0,Farberware,farberware,Amazon Resale,amazon resale,33.99,48.99,,4.2,14226,8742.0,kitchen & dining,True,True,10,10,,,1000.0
RLQXQ5WQQ85WW,B007RWD11Y,Angela F Hora,1,"November 15, 2025",2025-11-15,True,4,Color: GraphitePattern Name: Set,GraphitePattern Name: Set,,,,Ordered this set for my Florida home while still in Michigan. Got to Florida beginning of November  opened box & layed knives on the counter to hand wash as it says no dishwasher. Rusted before even were used. Would not purchase again or advise others to purchase.,Ordered this set for my Florida home while still in Michigan. Got to Florida beginning of November opened box & layed knives on the counter to hand wash as it says no dishwasher. Rusted before even were used. Would not purchase again or advise others to purchase.,1,263,0,0,0.03773584905660377,5b457dabe195ab65c86da5cc8f15c73a,2026-01-16 02:49:26,2026-01-16 02:49:26,0,0,Farberware,farberware,Amazon Resale,amazon resale,33.99,48.99,,4.2,14226,8742.0,kitchen & dining,True,True,10,10,,,1000.0
R1TXDC824AN480,B007RWD11Y,luziris valverde,1,"November 14, 2025",2025-11-14,True,0,Color: BlackPattern Name: Set,BlackPattern Name: Set,,,,They get rusty quick,They get rusty quick,1,20,0,0,0.058823529411764705,c573c5a6b67399ba84b4b785bd2f7b5c,2026-01-16 02:49:26,2026-01-16 02:49:26,0,0,Farberware,farberware,Amazon Resale,amazon resale,33.99,48.99,,4.2,14226,8742.0,kitchen & dining,True,True,10,10,,,1000.0
R3TRGHR2COKMND,B007RWD11Y,Marlyn Perez,1,"November 12, 2025",2025-11-12,True,0,Color: BlackPattern Name: Set,BlackPattern Name: Set,,,,Yo anteriormente me avía comprado estos cuchillos pero ahora que los vuelvo a comprar el material es diferente y no se siente de acero inoxidable ciertamente me siento muy decepcionado porque la calidad de estos cuchillos ya no es la misma ni lo que promete,Yo anteriormente me avía comprado estos cuchillos pero ahora que los vuelvo a comprar el material es diferente y no se siente de acero inoxidable ciertamente me siento muy decepcionado porque la calidad de estos cuchillos ya no es la misma ni lo que promete,1,257,0,0,0.004694835680751174,7ad78ca0e5c297a6bffb4f9a3af40403,2026-01-16 02:49:26,2026-01-16 02:49:26,0,0,Farberware,farberware,Amazon Resale,amazon resale,33.99,48.99,,4.2,14226,8742.0,kitchen & dining,True,True,10,10,,,1000.0
R3G3FD59P9YXVT,B007RWD11Y,Teresa,5,"November 12, 2025",2025-11-12,True,1,Color: BlackPattern Name: Set,BlackPattern Name: Set,,,,"Love it, high quality looks great on the counter just the right size with everything you will need.","Love it, high quality looks great on the counter just the right size with everything you will need.",1,99,0,0,0.0125,5116371aea4c759c28bc750459d0949e,2026-01-16 02:49:26,2026-01-16 02:49:26,0,0,Farberware,farberware,Amazon Resale,amazon resale,33.99,48.99,,4.2,14226,8742.0,kitchen & dining,True,True,10,10,,,1000.0
RDQ26RO8YZ7NP,B007RWD11Y,Edmary Lozada,5,"November 10, 2025",2025-11-10,True,0,Color: BlackPattern Name: Set,BlackPattern Name: Set,,,,Super lo recomiendo,Super lo recomiendo,1,19,0,0,0.058823529411764705,97efc2273b057d1e9ec4d96bcf7207e3,2026-01-16 02:49:26,2026-01-16 02:49:26,0,0,Farberware,farberware,Amazon Resale,amazon resale,33.99,48.99,,4.2,14226,8742.0,kitchen & dining,True,True,10,10,,,1000.0
R3C0M97D2QOQQC,B007RWD11Y,Amazon Customer,1,"November 7, 2025",2025-11-07,True,1,Color: BlackPattern Name: Set,BlackPattern Name: Set,,,,"do not buy, they were rusted after 2 weeks of use don't recommend.","do not buy, they were rusted after 2 weeks of use don't recommend.",1,66,0,0,0.0,f63f842f77b95735f78e6a7fbe7d82ce,2026-01-16 02:49:26,2026-01-16 02:49:26,0,0,Farberware,farberware,Amazon Resale,amazon resale,33.99,48.99,,4.2,14226,8742.0,kitchen & dining,True,True,10,10,,,1000.0
R37R87LFJMFLJN,B007RWD11Y,marijane,1,"November 5, 2025",2025-11-05,True,1,Color: BlackPattern Name: Set,BlackPattern Name: Set,,,,Very disappointed in the quality and reliability of these knives. They are rusting! They are the same brand as my old ones and I expected the same quality but I haven’t gotten it with this set!,Very disappointed in the quality and reliability of these knives. They are rusting! They are the same brand as my old ones and I expected the same quality but I haven’t gotten it with this set!,1,193,2,0,0.032467532467532464,24a2323a918565e6fb22d09138892fdf,2026-01-16 02:49:26,2026-01-16 02:49:26,0,0,Farberware,farberware,Amazon Resale,amazon resale,33.99,48.99,,4.2,14226,8742.0,kitchen & dining,True,True,10,10,,,1000.0
R3FZKEAI84F2E5,B007RWD11Y,Vicki Russo,1,"November 3, 2025",2025-11-03,True,0,Color: BlackPattern Name: Set,BlackPattern Name: Set,,,,Holds water in the handles,Holds water in the handles,1,26,0,0,0.045454545454545456,68c483915fb0ad78c2c50b0675d32033,2026-01-16 02:49:26,2026-01-16 02:49:26,0,0,Farberware,farberware,Amazon Resale,amazon resale,33.99,48.99,,4.2,14226,8742.0,kitchen & dining,True,True,10,10,,,1000.0
R2Y438FYEQ88KO,B007RWD11Y,The Hardy’s,1,"October 22, 2025",2025-10-22,True,0,Color: BlackPattern Name: Set,BlackPattern Name: Set,,,,Do not order these knives. They rust quickly.,Do not order these knives. They rust quickly.,1,45,0,0,0.05555555555555555,a25b751edd876fed152bdd0f134fd8e3,2026-01-16 02:49:26,2026-01-16 02:49:26,0,0,Farberware,farberware,Amazon Resale,amazon resale,33.99,48.99,,4.2,14226,8742.0,kitchen & dining,True,True,10,10,,,1000.0
